title,rating,rating_counts
The Amazing Spider-Man 2,3.959090909090909,110
The American,3.6785714285714284,14
The American President,2.375,4
The Amityville Horror,3.73728813559322,59
The Andromeda Strain,3.0555555555555554,9
The Angry Birds Movie,3.2950819672131146,61
The Animal,3.875,4
The Ant Bully,3.1875,8
The Apartment,1.8,5
The Apostle,4.166666666666667,3
The Apparition,3.491031390134529,223
The Art of Getting By,3.75,8
The Art of War,3.3636363636363638,22
The Artist,3.9166666666666665,6
The Assassin,3.0,4
The Assassination of Jesse James by the Coward Robert Ford,3.2,15
The Astronaut Farmer,5.0,1
The Astronaut's Wife,5.0,1
The Avengers,3.3055555555555554,54
The Aviator,2.9,5
The Awakening,3.3214285714285716,14
The BFG,3.328125,32
The Baader Meinhof Complex,3.3524590163934427,61
The Back-Up Plan,3.2857142857142856,7
The Bad Lieutenant: Port of Call - New Orleans,3.8295454545454546,44
The Bad News Bears,3.111111111111111,9
The Ballad of Cable Hogue,3.0,10
The Ballad of Gregorio Cortez,3.55,10
The Ballad of Jack and Rose,3.6839622641509435,106
The Banger Sisters,3.357142857142857,7
The Bank Job,3.0,1
The Barbarian Invasions,2.8333333333333335,6
The Barbarians,3.1666666666666665,3
The Basket,2.0,2
The Battle of Shaker Heights,3.8,5
The Beach,3.0,1
"The Beast from 20,000 Fathoms",1.8333333333333333,3
The Beastmaster,3.25,10
The Beaver,3.2547169811320753,53
The Believer,4.1,10
The Benchwarmers,3.4375,8
The Best Exotic Marigold Hotel,3.825,20
The Best Little Whorehouse in Texas,2.4038461538461537,26
The Best Man,3.3214285714285716,14
The Best Man Holiday,4.052631578947368,38
The Best Offer,3.8376623376623376,77
The Best Years of Our Lives,3.0,3
The Best of Me,2.2777777777777777,9
The Betrayed,3.1,5
The Beyond,4.5,2
The Big Bounce,2.923076923076923,26
The Big Hit,3.625,16
The Big Lebowski,1.8333333333333333,6
The Big Parade,3.856164383561644,73
The Big Short,3.6842105263157894,19
The Big Swap,2.6,5
The Big Tease,4.0,6
The Big Wedding,2.8529411764705883,17
The Big Year,3.4545454545454546,11
The Birth of a Nation,3.125,4
The Black Dahlia,4.410714285714286,28
The Black Hole,3.2,10
The Black Stallion,3.75,6
The Blade of Don Juan,3.6666666666666665,3
The Blair Witch Project,3.95,10
The Blind Side,2.9285714285714284,14
The Blood of Heroes,3.433333333333333,15
The Blood of My Brother: A Story of Death in Iraq,3.8333333333333335,3
The Blue Bird,4.0,5
The Blue Butterfly,2.611111111111111,9
The Blue Lagoon,3.0,4
The Blue Room,2.75,4
The Blues Brothers,3.3333333333333335,27
The Boat That Rocked,2.5833333333333335,6
The Bodyguard,5.0,1
The Bone Collector,3.576923076923077,13
The Book Thief,3.823529411764706,17
The Book of Eli,3.24,50
The Book of Life,3.760869565217391,23
"The Book of Mormon Movie, Volume 1: The Journey",2.75,2
The Boondock Saints,3.0,2
The Boondock Saints II: All Saints Day,3.5,5
The Borrowers,3.5,2
The Boss,3.826923076923077,26
The Bounty,1.0,1
The Bounty Hunter,2.675,20
The Bourne Identity,3.75,16
The Bourne Legacy,3.19811320754717,53
The Bourne Supremacy,2.8813559322033897,59
The Bourne Ultimatum,4.1891891891891895,222
The Box,2.0,2
The Boxtrolls,4.0625,112
The Boy,4.0,18
The Boy Next Door,2.6666666666666665,6
The Boy in the Striped Pyjamas,3.730769230769231,13
The Boys from Brazil,3.0,7
The Brain That Wouldn't Die,3.6875,8
The Brass Teapot,4.0,1
The Brave Little Toaster,3.6,5
The Break-Up,2.8541666666666665,24
The Bridge of San Luis Rey,4.0,2
The Bridge on the River Kwai,2.7,5
The Bridges of Madison County,3.0,1
The Broadway Melody,2.7,10
The Broken Hearts Club: A Romantic Comedy,3.0,1
The Brothers,3.75,2
The Brothers Bloom,4.069444444444445,36
The Brothers McMullen,4.416666666666667,6
The Brothers Solomon,2.5,4
The Brown Bunny,3.6666666666666665,3
The Bubble,2.9583333333333335,12
The Bucket List,3.5555555555555554,54
The Business of Fancydancing,3.4166666666666665,6
The Business of Strangers,3.5714285714285716,7
The Butler,2.566666666666667,15
The Butterfly Effect,3.0,4
The Bélier Family,3.0,12
The Cabin in the Woods,3.9642857142857144,28
The Cable Guy,2.25,2
The Californians,2.8333333333333335,3
The Call,3.2333333333333334,15
The Call of Cthulhu,2.5,2
The Calling,3.875,4
The Campaign,3.121875,160
The Canyons,2.7753623188405796,138
The Case of the Grinning Cat,2.25,4
The Cat in the Hat,3.730769230769231,52
The Cave,3.9444444444444446,27
The Caveman's Valentine,2.65,10
The Cell,3.7672413793103448,58
The Chambermaid on the Titanic,3.611111111111111,9
The Change-Up,3.3114754098360657,61
The Charge of the Light Brigade,3.1818181818181817,11
The Children of Huang Shi,2.5,10
The Chorus,3.57,50
The Christmas Bunny,3.1,5
The Christmas Candle,3.734375,32
The Chronicles of Narnia: Prince Caspian,3.0,7
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2.9305555555555554,36
The Chronicles of Narnia: The Voyage of the Dawn Treader,3.2,30
The Chronicles of Riddick,3.1666666666666665,6
The Chumscrubber,4.181818181818182,11
The Circle,1.8333333333333333,3
The City of Your Final Destination,3.3333333333333335,6
The Claim,3.269230769230769,13
The Clan of the Cave Bear,2.75,4
The Class,2.35,10
The Client,4.131386861313868,137
The Cold Light of Day,4.0,24
The Collection,3.45,10
The Color Purple,3.3833333333333333,30
The Color of Money,3.769230769230769,13
The Company,3.2941176470588234,17
The Conformist,3.375,8
The Conjuring,3.9311926605504586,109
The Conjuring 2,3.6315789473684212,19
The Conspirator,2.857142857142857,7
The Constant Gardener,2.0,2
The Contender,4.0,1
The Conversation,3.0,5
The Cookout,3.769230769230769,13
The Cooler,1.375,4
The Core,4.0476190476190474,189
The Corruptor,3.7,5
The Cottage,3.025,20
The Cotton Club,1.5,1
The Counselor,3.814814814814815,27
The Count of Monte Cristo,4.161290322580645,62
The Country Bears,4.194444444444445,18
The Country Doctor,2.5,1
The Covenant,3.6352459016393444,122
The Craft,3.75,6
The Crazies,2.717391304347826,23
The Crew,3.3214285714285716,14
The Crime of Padre Amaro,4.5,1
The Crocodile Hunter: Collision Course,3.8333333333333335,9
The Croods,3.5875,40
The Crow,4.080882352941177,68
The Cry of the Owl,3.6666666666666665,3
The Crying Game,3.875,4
The Curious Case of Benjamin Button,2.275,40
The Curse of Downers Grove,3.75,2
The Curse of the Jade Scorpion,3.3461538461538463,13
The Curse of the Were-Rabbit,4.0,2
The DUFF,3.6666666666666665,3
The Da Vinci Code,4.049450549450549,91
The Damned United,3.3333333333333335,3
The Dangerous Lives of Altar Boys,4.0,2
The Dark Hours,1.9,5
The Dark Knight Rises,3.3076923076923075,52
The Darkest Hour,3.826923076923077,26
The Day After Tomorrow,3.24025974025974,77
The Day the Earth Stood Still,3.7,50
The Dead Girl,3.7777777777777777,9
The Dead Undead,3.0,1
The Dead Zone,3.46875,32
The Death and Life of Bobby Z,3.25,2
The Debt,3.261904761904762,21
The Deep End of the Ocean,2.0,4
The Deer Hunter,4.25,44
The Departed,3.3333333333333335,3
The Deported,2.9285714285714284,7
The Descendants,3.2,5
The Descent,3.75,2
The Devil Inside,4.833333333333333,3
The Devil Wears Prada,3.5,4
The Devil's Advocate,3.25,20
The Devil's Double,4.041666666666667,12
The Devil's Tomb,3.9166666666666665,6
The Diary of a Teenage Girl,1.25,2
The Dictator,2.911764705882353,34
The Dilemma,3.5714285714285716,7
The Dirties,3.8333333333333335,6
The Divide,3.6875,8
The Diving Bell and the Butterfly,3.6666666666666665,6
The Dog Lover,2.8333333333333335,3
The Doors,3.7291666666666665,72
The Dress,3.25,4
The Duchess,3.0,4
The Dukes of Hazzard,3.395348837209302,43
The East,3.9,5
The Eclipse,2.6,5
The Edge,3.625,56
The Egyptian,3.727272727272727,44
The Elephant Man,3.5,6
The Emperor's Club,3.888888888888889,9
The Emperor's New Groove,3.8073394495412844,109
The End of the Affair,3.7,5
The English Patient,1.0,1
The Equalizer,2.0,29
The Exorcism of Emily Rose,3.5,1
The Exorcist,3.691666666666667,60
The Expendables,3.30188679245283,53
The Expendables 2,3.9805194805194803,77
The Expendables 3,4.027777777777778,18
The Exploding Girl,2.95,10
The Express,3.3846153846153846,13
The Extra Man,3.4,5
The Eye,4.5,2
The FP,3.5454545454545454,11
The Face of an Angel,3.4285714285714284,7
The Faculty,3.625,12
The Fall of the Roman Empire,4.25,12
The Family Man,4.1,10
The Family Stone,3.5,4
The Fan,3.0,7
The Fast and the Furious,4.4665605095541405,314
The Fast and the Furious: Tokyo Drift,3.5833333333333335,48
The Fault in Our Stars,3.111111111111111,9
The Fifth Element,2.0,6
The Fifth Estate,2.25,2
The Fighter,4.5,2
The Final Destination,3.1615384615384614,65
The Finest Hours,3.342857142857143,35
The Firm,2.5,17
The First Great Train Robbery,3.5,7
The First Wives Club,3.75,2
The Fisher King,3.5,1
The Five-Year Engagement,4.092105263157895,38
The Flintstones,2.0,1
The Flower of Evil,3.8260869565217392,23
The Flowers of War,4.178571428571429,14
The Fog,3.107142857142857,14
The Forbidden Kingdom,4.2,10
The Forest,2.625,4
The Forsaken,3.625,8
The Fountain,4.5,1
The Four Feathers,3.323529411764706,34
The Four Seasons,3.0,9
The Fourth Kind,2.423076923076923,13
The Front Page,4.0,1
The Frozen,2.25,6
The Frozen Ground,3.6902985074626864,134
The Full Monty,3.259259259259259,27
The Funeral,3.8125,8
The Gallows,3.5,3
The Gambler,3.0,2
The Game Plan,3.5,7
The Game of Their Lives,3.3,20
The Gatekeepers,3.75,4
The General's Daughter,4.5,2
The Geographer Drank His Globe Away,2.0,4
The Ghastly Love of Johnny X,3.6666666666666665,6
The Ghost Writer,3.8552631578947367,38
The Ghost and the Darkness,3.37890625,128
The Gift,3.5,2
The Girl Next Door,3.125,4
The Girl on the Train,3.0625,8
The Girl with the Dragon Tattoo,3.810055865921788,179
The Giver,3.765625,32
The Glass House,4.0,2
The Glimmer Man,3.0625,8
The Godfather,2.5,1
The Godfather: Part II,3.5,3
The Godfather: Part III,3.4,5
The Golden Child,3.2,5
The Golden Compass,3.75,6
The Good Dinosaur,3.457547169811321,106
The Good German,3.4545454545454546,55
The Good Girl,3.5,2
The Good Guy,2.9444444444444446,9
The Good Heart,2.75,4
The Good Night,3.65,10
The Good Thief,3.1538461538461537,13
"The Good, The Bad, The Weird",3.75,12
"The Good, the Bad and the Ugly",2.625,4
"The Goods: Live Hard, Sell Hard",5.0,2
The Grace Card,4.0,1
The Grand Budapest Hotel,3.590909090909091,33
The Grandmaster,3.6527777777777777,36
The Great Beauty,3.25,6
The Great Debaters,2.7666666666666666,15
The Great Escape,3.1875,8
The Great Gatsby,4.220543806646526,331
The Great Raid,3.896551724137931,58
The Greatest Game Ever Played,3.875,4
The Greatest Movie Ever Sold,4.5,2
The Greatest Show on Earth,3.25,2
The Greatest Story Ever Told,4.106060606060606,33
The Green Hornet,4.15,10
The Green Inferno,4.0,1
The Green Mile,3.4904942965779466,263
The Grey,3.6333333333333333,15
The Grudge,2.0,1
The Grudge 2,4.0,1
The Guard,3.0,11
The Guilt Trip,4.136363636363637,11
The Gunman,2.272727272727273,11
The Guru,3.159090909090909,22
The Hadza:  Last of the First,2.25,2
The Hammer,3.75,10
The Hangover,3.03125,16
The Hangover Part II,4.005769230769231,260
The Happening,2.6666666666666665,3
The Harvest (La Cosecha),4.5,1
The Hateful Eight,3.6379310344827585,29
The Haunted Mansion,3.630952380952381,84
The Haunting,3.486842105263158,38
The Haunting in Connecticut 2: Ghosts of Georgia,3.5833333333333335,6
The Haunting of Molly Hartley,3.5952380952380953,21
The Heart of Me,4.25,2
The Heat,3.392857142857143,14
The Hebrew Hammer,3.5,1
The Helix... Loaded,3.5214285714285714,70
The Help,3.0833333333333335,6
The Helpers,3.5,6
The Hills Have Eyes,3.8,5
The Hills Have Eyes 2,2.9,5
The History Boys,1.0,1
The Hit List,2.1666666666666665,3
The Hoax,3.0,2
The Hobbit: An Unexpected Journey,2.642857142857143,14
The Hobbit: The Battle of the Five Armies,3.8461538461538463,65
The Hobbit: The Desolation of Smaug,3.5763358778625953,131
The Hole,3.4285714285714284,7
The Holy Girl,2.783333333333333,30
The Homesman,3.892857142857143,14
The Horror Network Vol. 1,3.1666666666666665,6
The Horse Boy,4.0,1
The Horse Whisperer,2.25,2
The Horseman on the Roof,3.8636363636363638,11
The Host,3.142857142857143,21
The Hotel New Hampshire,3.3333333333333335,12
The Hours,2.142857142857143,7
The House Bunny,3.125,8
The House of Mirth,3.4347826086956523,23
The House of Sand,3.0,3
The House of the Devil,3.823529411764706,17
The Howling,2.0,2
The Hudsucker Proxy,3.225,20
The Hunchback of Notre Dame,3.5944444444444446,90
The Hundred-Foot Journey,4.166666666666667,3
The Hunger Games,3.8525641025641026,78
The Hunger Games: Catching Fire,4.105263157894737,114
The Hunger Games: Mockingjay - Part 1,3.7260273972602738,73
The Hunger Games: Mockingjay - Part 2,3.2417218543046356,151
The Hunt,1.75,2
The Hunted,3.650943396226415,53
The Huntsman: Winter's War,3.076923076923077,13
The Hurricane,3.375,4
The Hurt Locker,3.7,15
The Hustler,1.5,1
The I Inside,3.5,2
The Ice Pirates,3.75,2
The Ice Storm,3.7,25
The Iceman,3.8,5
The Ides of March,2.9,5
The Illusionist,3.5,3
The Image Revolution,1.75,4
The Imaginarium of Doctor Parnassus,2.5,6
The Imitation Game,2.25,2
The Immigrant,3.4545454545454546,11
The Importance of Being Earnest,3.77027027027027,37
The Impossible,4.0,6
The In Crowd,3.358974358974359,39
The Incredible Burt Wonderstone,2.933333333333333,30
The Incredible Hulk,3.767080745341615,161
The Incredibles,3.6132075471698113,106
The Incredibly True Adventure of Two Girls In Love,2.7142857142857144,14
The Indian in the Cupboard,4.208333333333333,24
The Infiltrator,3.8968253968253967,63
The Informant!,3.8636363636363638,11
The Informers,2.6,5
The Inhabited Island,3.9615384615384617,13
The Inkwell,3.25,4
The Innkeepers,3.5,11
The Insider,3.7857142857142856,7
The Intern,1.8571428571428572,7
The International,2.7333333333333334,15
The Internship,4.123376623376624,77
The Interpreter,3.0,3
The Interview,3.688679245283019,53
The Invasion,3.0,10
The Invention of Lying,3.78125,32
The Iron Giant,4.1,20
The Iron Lady,3.4,10
The Island,2.0,1
The Island of Dr. Moreau,2.4166666666666665,6
The Italian Job,3.9019607843137254,51
The Jackal,4.118055555555555,72
The Jacket,3.2222222222222223,9
The Jerky Boys,3.6041666666666665,48
The Jimmy Show,3.25,4
The Joneses,3.1666666666666665,6
The Judge,3.676470588235294,17
The Jungle Book,4.009803921568627,51
The Jungle Book 2,2.8,10
The Juror,1.9210526315789473,19
The Karate Kid,4.0,2
The Kentucky Fried Movie,3.5,1
The Kid,2.2903225806451615,31
The Kids Are All Right,3.6,10
The Killer Inside Me,3.1538461538461537,13
The King's Speech,3.409090909090909,11
The Kite Runner,5.0,1
The Ladies Man,2.5,3
The Lady from Shanghai,4.0,1
The Lake House,4.0,1
The Land Before Time,2.2222222222222223,9
The Land Girls,2.3333333333333335,3
The Last Airbender,2.625,4
The Last Big Thing,4.0,4
The Last Castle,4.275862068965517,58
The Last Days on Mars,3.6666666666666665,3
The Last Dragon,4.0,10
The Last Exorcism,4.5,2
The Last Exorcism Part II,2.6666666666666665,3
The Last Five Years,3.5,7
The Last Godfather,2.375,8
The Last House on the Left,3.45,10
The Last King of Scotland,3.5833333333333335,6
The Last Legion,3.0476190476190474,42
The Last Samurai,3.3026315789473686,38
The Last Shot,3.0833333333333335,18
The Last Sin Eater,2.75,2
The Last Song,2.6666666666666665,6
The Last Stand,2.8378378378378377,37
The Last Station,4.1,5
The Last Temptation of Christ,4.0,4
The Last Time I Committed Suicide,3.3421052631578947,19
The Last Waltz,1.0,1
The Last Witch Hunter,3.9653465346534653,101
The Last of the Mohicans,4.083333333333333,6
The Lawnmower Man,3.6666666666666665,12
The Lazarus Effect,3.480392156862745,102
The League of Extraordinary Gentlemen,4.05379746835443,316
The Legend of Bagger Vance,2.6666666666666665,3
The Legend of Drunken Master,2.0,2
The Legend of God's Gun,3.4,5
The Legend of Hell's Gate: An American Conspiracy,3.5,2
The Legend of Hercules,3.1176470588235294,17
The Legend of Suriyothai,3.5,1
The Legend of Tarzan,3.1956521739130435,23
The Legend of Zorro,3.7954545454545454,44
The Legend of the Lone Ranger,3.911764705882353,17
The Lego Movie,3.359375,32
The Libertine,2.6666666666666665,6
The Life Aquatic with Steve Zissou,3.0,1
The Life Before Her Eyes,4.023809523809524,21
The Life of David Gale,3.6363636363636362,33
The Limey,3.477272727272727,22
The Lincoln Lawyer,3.04,25
The Lion King,3.65,30
The Lion of Judah,2.5,2
The Little Ponderosa Zoo,3.772727272727273,11
The Little Prince,3.0,4
The Little Vampire,3.5,2
The Lives of Others,2.0,1
The Living Daylights,2.8,10
The Living Wake,3.5833333333333335,12
The Lizzie McGuire Movie,3.45,10
The Lone Ranger,3.4693877551020407,49
The Long Kiss Goodnight,2.7051282051282053,39
The Long Riders,3.75,2
The Longest Day,3.8181818181818183,11
The Longest Ride,3.816666666666667,30
The Longest Yard,3.8293650793650795,126
The Longshots,1.9230769230769231,13
The Looking Glass,3.0,2
The Lord of the Rings: The Fellowship of the Ring,3.2948717948717947,39
The Lord of the Rings: The Return of the King,2.0,1
The Lord of the Rings: The Two Towers,3.0,1
The Lords of Salem,3.125,4
The Losers,3.1666666666666665,3
The Loss of Sexual Innocence,3.4444444444444446,9
The Lost Boys,2.25,2
The Lost City,3.0833333333333335,6
The Lost Medallion: The Adventures of Billy Stone,4.333333333333333,6
The Lost Skeleton of Cadavra,5.0,1
The Lost Weekend,3.0,13
The Lost World: Jurassic Park,3.25,4
The Love Guru,3.8,20
The Love Letter,3.2777777777777777,9
The Loved Ones,2.5,2
The Lovers,3.643617021276596,94
The Lucky One,2.9,5
The Lucky Ones,3.8676470588235294,68
The Lunchbox,4.266666666666667,15
The Machinist,2.9375,16
The Magic Flute,3.5833333333333335,24
The Maid's Room,3.5833333333333335,6
The Majestic,4.1395348837209305,86
The Man,4.1,5
The Man Who Knew Too Little,3.1666666666666665,15
The Man Who Shot Liberty Valance,3.5,2
The Man from Earth,3.8,5
The Man from Snowy River,3.0,10
The Man from U.N.C.L.E.,4.076923076923077,13
The Man in the Iron Mask,3.8125,16
The Man with the Golden Gun,4.25,4
The Man with the Iron Fists,3.769230769230769,39
The Manchurian Candidate,3.53125,80
The Marine,3.6818181818181817,33
The Marine 4: Moving Target,3.7857142857142856,7
The Married Woman,3.6666666666666665,3
The Martian,3.161764705882353,34
The Mask of Zorro,3.445945945945946,37
The Masked Saint,2.3846153846153846,13
The Master,3.522727272727273,22
The Master of Disguise,3.5,2
The Matador,3.9166666666666665,6
The Matrix Reloaded,3.6875,80
The Matrix Revolutions,2.875,16
The Maze Runner,3.772727272727273,11
The Mechanic,3.4166666666666665,6
The Medallion,3.096774193548387,31
The Men Who Stare at Goats,3.125,20
The Merchant of Venice,2.7222222222222223,9
The Messenger,3.7083333333333335,12
The Messenger: The Story of Joan of Arc,3.6578947368421053,57
The Midnight Meat Train,3.5714285714285716,35
The Mighty,1.0,1
The Mighty Ducks,2.5,15
The Mighty Macs,2.9285714285714284,7
The Mirror Has Two Faces,3.2,5
The Misfits,2.625,4
The Missing Person,4.0,2
The Mist,3.0,1
The Molly Maguires,2.75,30
The Monkey King 2,4.266666666666667,15
The Monuments Men,2.909090909090909,11
The Mortal Instruments: City of Bones,3.9274193548387095,62
The Motel,2.923076923076923,13
The Mudge Boy,4.333333333333333,3
The Mummy Returns,2.0,5
The Mummy: Tomb of the Dragon Emperor,0.5,1
The Muppet Christmas Carol,2.6666666666666665,3
The Muppet Movie,3.8333333333333335,3
The Muppets,2.85,30
The Muse,3.0,11
The Musketeer,2.6052631578947367,19
The Naked Ape,2.5,3
The Naked Gun 2½: The Smell of Fear,3.4166666666666665,6
The Naked Gun 33⅓: The Final Insult,4.071428571428571,7
The Names of Love,2.9791666666666665,24
The Namesake,4.0,4
The Nativity Story,3.5625,8
The Negotiator,2.75,44
The Neon Demon,3.25,2
The Net,4.333333333333333,3
The NeverEnding Story,2.0,2
The New Guy,3.789473684210526,19
The New World,2.9444444444444446,9
The Newton Boys,3.4,5
The Next Best Thing,3.9166666666666665,6
The Next Three Days,3.0714285714285716,7
The Night Listener,2.3181818181818183,11
The Night Visitor,3.4,15
The Ninth Gate,3.15625,16
The Notebook,2.736842105263158,19
The November Man,3.9285714285714284,14
The Number 23,2.6666666666666665,3
The Nun's Story,4.5,3
The Nut Job,1.5,3
The Nutcracker,4.25,8
The Nutcracker: The Untold Story,3.8043478260869565,46
The Nutty Professor,2.5,3
The Object of My Affection,4.166666666666667,3
The Odd Life of Timothy Green,3.3421052631578947,38
The Oh in Ohio,3.6,15
The Omega Code,3.18,25
The Omen,2.5,5
The One,2.4827586206896552,29
The Oogieloves in the Big Balloon Adventure,3.4523809523809526,21
The Open Road,3.75,6
The Opposite Sex,3.6041666666666665,48
The Order,3.2222222222222223,18
The Original Kings of Comedy,3.3333333333333335,6
The Orphanage,3.40625,64
The Other Boleyn Girl,3.4029850746268657,67
The Other Conquest,3.5555555555555554,9
The Other Dream Team,4.3,5
The Other End of the Line,2.8333333333333335,3
The Other Guys,3.1,55
The Other Side of Heaven,4.166666666666667,3
The Other Woman,2.5,17
The Others,2.5,2
The Out-of-Towners,3.8846153846153846,13
The Outrageous Sophie Tucker,3.25,2
The Outsiders,3.21875,32
The Oxford Murders,2.982142857142857,28
The Pacifier,3.903225806451613,31
The Painted Veil,3.611111111111111,36
The Pallbearer,4.0,2
The Party's Over,3.4,10
The Passion of the Christ,3.0,2
The Past Is a Grotesque Animal,4.5,1
The Patriot,4.0,1
The Peacemaker,3.0652173913043477,23
The Peanuts Movie,3.5925925925925926,54
The Pelican Brief,3.7083333333333335,12
The Perez Family,3.0416666666666665,36
The Perfect Game,3.5,4
The Perfect Host,4.388888888888889,9
The Perfect Man,3.1714285714285713,35
The Perfect Match,2.238095238095238,21
The Perfect Storm,3.893617021276596,47
The Perfect Wave,2.0,2
The Perks of Being a Wallflower,3.75,2
The Pet,3.0357142857142856,14
The Phantom,2.525,40
The Phantom of the Opera,4.0,10
The Pianist,3.0,5
The Piano,3.35,10
The Pink Panther,3.798076923076923,52
The Pirate,4.15234375,128
The Pirates! In an Adventure with Scientists!,3.310810810810811,37
The Place Beyond the Pines,3.8,5
The Players Club,3.5,18
The Pledge,3.0,1
The Poker House,4.0,1
The Polar Express,2.5,1
The Possession,3.5,6
The Postman,3.6666666666666665,30
The Postman Always Rings Twice,3.142857142857143,14
The Prestige,2.0,1
The Prince,2.6666666666666665,3
The Prince & Me,3.4814814814814814,27
The Prince of Egypt,4.025,20
The Prince of Tides,3.6481481481481484,27
The Princess Diaries,3.453125,32
The Princess Diaries 2: Royal Engagement,4.076923076923077,39
The Princess and the Frog,3.2941176470588234,17
The Prisoner of Zenda,4.333333333333333,3
The Producers,3.1,5
The Prophecy,3.6,5
The Proposal,3.1666666666666665,18
The Proposition,3.5514018691588785,107
The Protector,3.125,12
The Puffy Chair,4.333333333333333,3
The Punisher,3.0,36
The Purge,3.0,2
The Purge: Anarchy,3.5,4
The Purge: Election Year,3.375,4
The Pursuit of D.B. Cooper,3.6666666666666665,6
The Pursuit of Happyness,3.4439655172413794,116
The Queen,2.0,2
The Quick and the Dead,3.7142857142857144,49
The Quiet,3.75,4
The Quiet American,3.375,8
The R.M.,3.0,3
The Rage: Carrie 2,3.2613636363636362,44
The Raid,3.0,1
The Railway Man,3.466666666666667,15
The Rainmaker,3.1333333333333333,15
The Raven,3.2777777777777777,18
The Reader,3.459016393442623,61
The Real Cancun,3.5,2
The Reaping,3.5,1
The Red Violin,4.0,4
The Reef,2.8,30
The Relic,3.4130434782608696,23
The Remains of the Day,3.3728813559322033,118
The Replacement Killers,3.466666666666667,30
The Replacements,3.6171875,64
The Return,3.566666666666667,15
The Return of the Living Dead,2.0,4
The Return of the Pink Panther,3.5294117647058822,17
The Revenant,3.611111111111111,72
The Ridiculous 6,3.4285714285714284,21
The Right Stuff,2.0,2
The Ring Two,3.4,10
The Rise of the Krays,4.166666666666667,12
The Rite,4.068181818181818,22
The Road,3.0,2
The Road to El Dorado,3.4321608040201004,199
The Robe,2.8,5
The Rock,3.6607142857142856,28
The Rocker,2.840909090909091,22
The Rocket: The Legend of Rocket Richard,3.5,2
The Rookie,3.7777777777777777,27
The Roommate,3.4,15
The Rose,3.6666666666666665,3
The Royal Tenenbaums,3.125,8
The Rugrats Movie,3.25,4
The Ruins,3.5,7
The Rules of Attraction,3.0833333333333335,6
The Runaways,3.111111111111111,9
The Rundown,4.131578947368421,266
The Saint,3.141304347826087,46
The Salon,3.9444444444444446,9
The Santa Clause,3.933333333333333,15
The Santa Clause 2,3.842857142857143,35
The Savages,3.7857142857142856,7
The Scarlet Letter,2.1666666666666665,21
The Score,2.55,10
The Scorpion King,3.3684210526315788,19
The Sea Inside,2.0,1
The Second Best Exotic Marigold Hotel,3.625,4
The Second Mother,3.25,2
The Secret,1.5,6
The Secret Life of Bees,2.8125,8
The Secret Life of Pets,3.933333333333333,105
The Secret Life of Walter Mitty,3.4505494505494507,91
The Secret in Their Eyes,2.4,5
The Secret of Kells,3.5555555555555554,9
The Sessions,3.6666666666666665,3
The Shaggy Dog,3.3823529411764706,85
The Shallows,3.283333333333333,30
The Shawshank Redemption,4.0,6
The Shining,3.8333333333333335,3
The Shipping News,4.5,6
The Siege,2.875,16
The Signal,2.7058823529411766,17
The Silence of the Lambs,1.75,2
The Simpsons Movie,3.25,2
The Singing Detective,3.6,5
The Singles Ward,3.3333333333333335,6
The Sisterhood of Night,2.2857142857142856,7
The Sisterhood of the Traveling Pants,3.7,15
The Sisterhood of the Traveling Pants 2,3.5833333333333335,12
The Sitter,2.8333333333333335,3
The Sixth Sense,2.85,10
The Skeleton Key,2.5555555555555554,9
The Skeleton Twins,4.0,2
The Skulls,3.3636363636363638,11
The Slaughter Rule,2.357142857142857,7
The Sleepwalker,4.0,1
The Smurfs,3.40625,16
The Smurfs 2,3.6551724137931036,29
The Snow Queen,3.3026315789473686,38
The Social Network,3.0,26
The Soloist,3.6066666666666665,75
The Son of No One,3.0,7
The Sorcerer's Apprentice,2.5,1
The Sound and the Shadow,3.5,3
The Sound of Music,4.166666666666667,6
The Spanish Prisoner,3.576923076923077,13
The Specials,4.0,1
The Spectacular Now,3.6875,8
The Spiderwick Chronicles,3.742424242424242,66
The Spirit,4.3354430379746836,79
The SpongeBob Movie: Sponge Out of Water,3.5555555555555554,18
The SpongeBob SquarePants Movie,2.3461538461538463,13
The Spy Next Door,2.5,3
The Spy Who Loved Me,3.84,25
The Square,3.626865671641791,67
The Squid and the Whale,4.5,6
The Statement,3.3076923076923075,13
The Stepfather,3.641509433962264,53
The Stepford Wives,2.886178861788618,123
The Stewardesses,1.5,3
The Sticky Fingers of Time,3.142857142857143,7
The Sting,4.666666666666667,3
The Story of Us,3.566666666666667,60
The Straight Story,3.75,2
The Sum of All Fears,3.25,2
The Sweeney,2.1,5
The Sweet Hereafter,3.4,5
The Sweetest Thing,3.2936507936507935,63
The Swindle,3.2142857142857144,21
The Switch,3.442857142857143,35
The Tailor of Panama,3.8125,8
The Taking of Pelham 1 2 3,3.1315789473684212,38
The Tale of Despereaux,3.6447368421052633,38
The Talented Mr. Ripley,3.7,5
The Tempest,3.9,10
The Ten,3.1176470588235294,17
The Terminal,3.514705882352941,34
The Terminator,4.0,1
The Texas Chain Saw Massacre,3.3333333333333335,3
The Texas Chainsaw Massacre 2,2.0,6
The Texas Chainsaw Massacre: The Beginning,3.5,8
The Theory of Everything,3.611111111111111,27
The Thief and the Cobbler,2.7142857142857144,7
The Thin Red Line,3.7432432432432434,37
